#group,false,false,false,false,true,true,true,true,true
,,0,2021-07-25T13:04:28Z,16.6102,lat,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T16:41:26Z,137.7664,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T16:56:00Z,171.4226,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T17:10:39Z,-135.4368,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T17:38:26Z,-29.5218,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T17:52:50Z,11.6327,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T18:25:19Z,139.7559,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T18:50:04Z,-121.2024,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T19:15:47Z,-43.1719,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T19:38:09Z,55.6847,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T19:52:53Z,104.4918,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T20:22:04Z,-149.949,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T20:41:47Z,-82.0427,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T20:54:30Z,-50.9499,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T21:20:26Z,67.6862,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T21:43:12Z,125.0922,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T21:55:43Z,-169.3523,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T22:20:58Z,-91.8862,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T22:42:12Z,-1.0464,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T22:53:50Z,45.4011,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T23:19:55Z,117.7439,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T23:40:12Z,-146.7391,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-21T23:52:53Z,-117.7922,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T01:06:31Z,167.6646,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T02:12:16Z,26.9829,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T02:42:00Z,153.764,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T02:54:30Z,-174.1948,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T03:23:09Z,-60.1318,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T03:45:43Z,4.5818,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T04:27:02Z,161.3951,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T04:52:45Z,-101.7214,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T05:15:54Z,-25.1186,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T05:38:11Z,60.4436,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T05:53:09Z,122.2336,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T06:26:55Z,-118.1884,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T06:54:10Z,-36.3025,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T07:18:31Z,74.6953,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T07:37:57Z,125.308,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T07:53:12Z,179.5132,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T08:22:46Z,-70.03,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T08:43:14Z,8.605,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T08:55:47Z,66.236,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T09:22:52Z,139.5274,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T09:44:22Z,-119.4651,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T09:57:01Z,-90.6352,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T10:25:04Z,30.3091,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T10:43:19Z,77.0649,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T10:55:55Z,116.5792,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T11:17:40Z,-142.0512,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T11:37:49Z,-92.9638,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T11:52:52Z,-16.6998,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T12:33:25Z,117.0837,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T13:08:12Z,-124.3782,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T13:33:30Z,-7.8023,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T13:52:57Z,39.0358,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-22T14:18:22Z,155.1474,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T14:32:29Z,4.9742,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T14:38:20Z,18.2468,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T14:53:20Z,78.2125,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T15:23:34Z,-176.3738,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T15:48:20Z,-66.7177,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T16:32:33Z,90.8854,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T17:09:27Z,-155.1049,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T17:37:18Z,-44.4126,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T17:53:00Z,-0.6451,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T18:25:11Z,126.9765,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T18:49:47Z,-136.1525,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T19:15:49Z,-55.5862,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T19:38:05Z,42.2056,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T19:53:01Z,92.2993,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T20:20:17Z,-173.875,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T20:39:50Z,-98.7971,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T20:53:13Z,-67.5284,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T21:19:34Z,52.6124,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T21:42:27Z,109.649,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T21:54:53Z,172.5061,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T22:20:07Z,-106.3281,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T22:41:06Z,-20.6399,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T22:53:43Z,32.5219,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T23:19:38Z,103.3131,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T23:39:54Z,-160.1792,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-23T23:53:03Z,-129.8904,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T01:04:48Z,147.1273,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T02:05:56Z,0.7124,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T02:40:20Z,134.8227,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T02:52:46Z,169.6233,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T03:23:06Z,-73.4766,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T03:45:21Z,-8.7138,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T04:26:42Z,148.2083,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T04:52:06Z,-118.8718,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T05:17:18Z,-34.468,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T05:37:54Z,45.4616,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T05:52:51Z,108.9064,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T06:25:36Z,-139.0392,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T06:51:54Z,-54.2745,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T07:18:11Z,60.4481,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T07:37:59Z,112.9307,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T07:53:05Z,165.6252,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T08:22:06Z,-83.9394,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T08:42:39Z,-8.1802,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T08:55:13Z,51.8044,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T09:21:23Z,120.2675,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T09:43:51Z,-133.4314,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T09:56:26Z,-104.42,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T10:23:59Z,13.1344,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T10:42:33Z,62.9009,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T10:55:01Z,99.6208,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T11:16:16Z,-158.4505,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T11:38:00Z,-105.0568,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T11:52:54Z,-29.7541,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T12:31:17Z,91.9982,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T13:04:38Z,-146.1339,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T13:30:24Z,-31.6448,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T13:52:58Z,26.5636,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T14:17:22Z,138.6146,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T14:38:09Z,-168.3013,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T14:53:02Z,-110.0198,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T15:23:20Z,-3.2557,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T15:47:44Z,104.2246,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T16:31:04Z,-103.6617,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T17:06:01Z,2.5149,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T17:35:19Z,125.2242,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T17:52:47Z,172.1665,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T18:24:46Z,-60.2285,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T18:49:06Z,33.3919,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T19:15:07Z,116.6899,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T19:27:39Z,157.1943,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T19:40:12Z,-134.0385,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T19:53:06Z,-93.8125,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T20:19:30Z,-5.2325,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T20:39:10Z,73.6098,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T20:52:56Z,105.5462,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T21:18:56Z,-135.7138,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T21:41:54Z,-78.6938,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T21:54:28Z,-16.5567,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T22:19:29Z,66.189,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T22:40:47Z,150.8569,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T22:53:17Z,-155.0603,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T23:20:01Z,-81.4923,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T23:40:06Z,14.2186,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-24T23:53:12Z,44.3851,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T01:06:30Z,-31.6585,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T02:07:03Z,176.8291,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T02:39:46Z,-53.7666,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T02:52:49Z,-16.3563,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T03:23:01Z,99.5163,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T03:45:24Z,165.0595,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T04:26:24Z,-38.4895,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T04:51:50Z,52.8941,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T05:17:19Z,139.2215,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T05:38:01Z,-140.5564,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T05:52:57Z,-76.9724,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T06:25:33Z,34.108,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T06:51:48Z,119.1729,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T07:18:10Z,-126.0066,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T07:37:58Z,-73.1757,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T07:53:14Z,-20.0047,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T08:21:51Z,89.195,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T08:41:59Z,161.1745,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T08:54:29Z,-136.7984,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T09:21:19Z,-66.2819,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T09:43:42Z,39.757,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T09:56:21Z,69.0905,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T10:24:12Z,-172.3168,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T10:42:31Z,-123.2582,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T10:55:08Z,-86.1754,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T11:16:07Z,14.7808,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T11:37:56Z,68.2864,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T11:52:48Z,143.2606,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T12:31:16Z,-94.5073,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite
,,1,2021-07-25T13:04:28Z,27.1212,lon,iss,iss,http://api.open-notify.org/iss-now.json,satellite

